subj	session	variance	catAss	ticks	feedType	phase	trial	length	tarCat	respSE	respRT	respACC	move
112109	2	1	1	2	1	1	98	31	D	A	468	0	12
112109	2	1	1	2	1	1	99	44	D	D	502	1	12
112109	2	1	1	2	1	1	100	34	D	D	404	1	12
112109	2	1	1	2	1	1	101	27	A	D	694	0	12
112109	2	1	1	2	1	1	102	35	D	D	540	1	12
112109	2	1	1	2	1	1	103	45	D	D	645	1	12
112109	2	1	1	2	1	1	104	47	D	D	389	1	12
112109	2	1	1	2	1	1	105	37	D	D	581	1	12
112109	2	1	1	2	1	1	106	30	D	D	598	1	12
112109	2	1	1	2	1	1	107	28	D	D	476	1	12
112109	2	1	1	2	1	1	108	27	A	A	534	1	12
112109	2	1	1	2	1	1	109	35	A	D	603	0	12
112109	2	1	1	2	1	1	110	33	A	A	621	1	12
112109	2	1	1	2	1	1	111	35	A	D	557	0	12
112109	2	1	1	2	1	1	112	42	D	D	436	1	12
112109	2	1	1	2	1	1	113	39	D	D	356	1	12
112109	2	1	1	2	1	1	114	15	D	A	453	0	12
112109	2	1	1	2	1	1	115	24	D	A	941	0	12
112109	2	1	1	2	1	1	116	47	A	D	597	0	12
112109	2	1	1	2	1	1	117	10	A	A	717	1	12
112109	2	1	1	2	1	1	118	28	A	A	581	1	12
112109	2	1	1	2	1	1	119	26	A	A	581	1	12
112109	2	1	1	2	1	1	120	16	D	A	757	0	12
112109	2	1	1	2	1	1	121	55	D	D	533	1	12
112109	2	1	1	2	1	1	122	28	D	A	572	0	12
112109	2	1	1	2	1	1	123	25	A	D	429	0	12
112109	2	1	1	2	1	1	124	51	D	D	701	1	12
112109	2	1	1	2	1	1	125	36	A	A	507	1	12
112109	2	1	1	2	1	1	126	33	A	A	405	1	12
112109	2	1	1	2	1	1	127	31	A	A	339	1	12
112109	2	1	1	2	1	1	128	41	D	D	308	1	12
112109	2	1	1	2	1	1	129	36	D	A	580	0	12
112109	2	1	1	2	1	1	130	50	D	A	613	0	12
112109	2	1	1	2	1	1	131	30	A	A	549	1	12
112109	2	1	1	2	1	1	132	36	D	A	988	0	12
112109	2	1	1	2	1	1	133	29	A	A	420	1	12
112109	2	1	1	2	1	1	134	14	A	A	459	1	12
112109	2	1	1	2	1	1	135	45	D	D	427	1	12
112109	2	1	1	2	1	1	136	21	A	A	517	1	12
112109	2	1	1	2	1	1	137	43	A	D	380	0	12
112109	2	1	1	2	1	1	138	46	D	D	421	1	12
112109	2	1	1	2	1	1	139	30	A	A	364	1	12
112109	2	1	1	2	1	1	140	25	D	A	374	0	12
112109	2	1	1	2	1	1	141	23	A	A	340	1	12
112109	2	1	1	2	1	1	142	33	D	A	774	0	12
112109	2	1	1	2	1	1	143	36	D	D	373	1	12
112109	2	1	1	2	1	1	144	27	D	A	524	0	12
112109	2	1	1	2	1	1	145	39	D	A	629	0	12
112109	2	1	1	2	1	1	146	14	A	A	485	1	12
112109	2	1	1	2	1	1	147	17	A	A	373	1	12
112109	2	1	1	2	1	1	148	31	D	D	621	1	12
112109	2	1	1	2	1	1	149	22	A	A	549	1	12
112109	2	1	1	2	1	1	150	34	D	D	804	1	12
112109	2	1	1	2	1	1	151	32	A	D	565	0	12
112109	2	1	1	2	1	1	152	49	D	D	526	1	12
112109	2	1	1	2	1	1	153	25	D	A	332	0	12
112109	2	1	1	2	1	1	154	26	A	A	405	1	12
112109	2	1	1	2	1	1	155	12	A	A	451	1	12
112109	2	1	1	2	1	1	156	38	A	D	638	0	12
112109	2	1	1	2	1	1	157	42	D	D	852	1	12
112109	2	1	1	2	1	1	158	29	A	A	365	1	12
112109	2	1	1	2	1	1	159	22	A	A	437	1	12
112109	2	1	1	2	1	1	160	42	A	D	1069	0	12
112109	3	1	1	2	1	1	1	45	D	D	432	1	12
112109	3	1	1	2	1	1	2	20	A	A	325	1	12
112109	3	1	1	2	1	1	3	19	D	A	405	0	12
112109	3	1	1	2	1	1	4	22	A	A	324	1	12
112109	3	1	1	2	1	1	5	30	A	D	404	0	12
112109	3	1	1	2	1	1	6	29	D	A	405	0	12
112109	3	1	1	2	1	1	7	40	D	D	317	1	12
112109	3	1	1	2	1	1	8	34	A	D	501	0	12
112109	3	1	1	2	1	1	9	42	D	D	525	1	12
112109	3	1	1	2	1	1	10	26	A	A	444	1	12
112109	3	1	1	2	1	1	11	35	D	D	596	1	12
112109	3	1	1	2	1	1	12	39	D	A	613	0	12
112109	3	1	1	2	1	1	13	32	A	D	669	0	12
112109	3	1	1	2	1	1	14	48	D	D	356	1	12
112109	3	1	1	2	1	1	15	24	A	A	782	1	12
112109	3	1	1	2	1	1	16	39	A	D	469	0	12
112109	3	1	1	2	1	1	17	32	A	D	574	0	12
112109	3	1	1	2	1	1	18	31	A	A	460	1	12
112109	3	1	1	2	1	1	19	25	D	A	357	0	12
112109	3	1	1	2	1	1	20	17	A	A	445	1	12
112109	3	1	1	2	1	1	21	30	D	D	621	1	12
112109	3	1	1	2	1	1	22	24	D	D	404	1	12
112109	3	1	1	2	1	1	23	21	A	D	581	0	12
112109	3	1	1	2	1	1	24	19	A	A	357	1	12
112109	3	1	1	2	1	1	25	23	D	A	421	0	12
112109	3	1	1	2	1	1	26	30	A	D	341	0	12
112109	3	1	1	2	1	1	27	44	D	D	501	1	12
112109	3	1	1	2	1	1	28	29	A	A	606	1	12
112109	3	1	1	2	1	1	29	18	D	A	525	0	12
112109	3	1	1	2	1	1	30	40	A	D	341	0	12
112109	3	1	1	2	1	1	31	15	A	A	437	1	12
112109	3	1	1	2	1	1	32	16	A	A	349	1	12
112109	3	1	1	2	1	1	33	42	A	D	381	0	12
112109	3	1	1	2	1	1	34	28	A	A	445	1	12
112109	3	1	1	2	1	1	35	37	A	D	549	0	12
112109	3	1	1	2	1	1	36	34	A	A	325	1	12
112109	3	1	1	2	1	1	37	32	D	A	637	0	12
112109	3	1	1	2	1	1	38	43	D	D	637	1	12
112109	3	1	1	2	1	1	39	41	A	D	477	0	12
112109	3	1	1	2	1	1	40	35	D	A	996	0	12
112109	3	1	1	2	1	1	41	52	D	A	869	0	12
112109	3	1	1	2	1	1	42	54	D	D	780	1	12
112109	3	1	1	2	1	1	43	31	D	A	605	0	12
112109	3	1	1	2	1	1	44	38	D	A	823	0	12
112109	3	1	1	2	1	1	45	23	D	A	390	0	12
112109	3	1	1	2	1	1	46	26	D	D	293	1	12
112109	3	1	1	2	1	1	47	35	A	A	485	1	12
112109	3	1	1	2	1	1	48	29	A	A	437	1	12
112109	3	1	1	2	1	1	49	18	A	A	549	1	12
112109	3	1	1	2	1	1	50	17	D	A	341	0	12
112109	3	1	1	2	1	1	51	36	A	D	437	0	12
112109	3	1	1	2	1	1	52	33	D	A	285	0	12
112109	3	1	1	2	1	1	53	25	A	D	301	0	12
112109	3	1	1	2	1	1	54	55	D	D	348	1	12
112109	3	1	1	2	1	1	55	10	A	A	476	1	12
112109	3	1	1	2	1	1	56	19	A	A	630	1	12
112109	3	1	1	2	1	1	57	36	D	D	493	1	12
112109	3	1	1	2	1	1	58	37	D	D	446	1	12
112109	3	1	1	2	1	1	59	27	A	D	573	0	12
112109	3	1	1	2	1	1	60	30	D	D	805	1	12
112109	3	1	1	2	1	1	61	46	A	D	821	0	12
112109	3	1	1	2	1	1	62	26	A	A	693	1	12
112109	3	1	1	2	1	1	63	24	A	A	420	1	12
112109	3	1	1	2	1	1	64	37	A	A	693	1	12
112109	3	1	1	2	1	1	65	33	A	A	309	1	12
112109	3	1	1	2	1	1	66	37	D	A	324	0	12
112109	3	1	1	2	1	1	67	46	D	D	524	1	12
112109	3	1	1	2	1	1	68	13	A	A	341	1	12
112109	3	1	1	2	1	1	69	23	A	A	572	1	12
112109	3	1	1	2	1	1	70	38	D	D	524	1	12
112109	3	1	1	2	1	1	71	30	A	A	542	1	12
112109	3	1	1	2	1	1	72	20	A	D	365	0	12
112109	3	1	1	2	1	1	73	36	A	A	430	1	12
112109	3	1	1	2	1	1	74	34	D	A	381	0	12
112109	3	1	1	2	1	1	75	42	D	A	653	0	12
112109	3	1	1	2	1	1	76	36	D	A	621	0	12
112109	3	1	1	2	1	1	77	28	A	A	293	1	12
112109	3	1	1	2	1	1	78	27	D	A	349	0	12
112109	3	1	1	2	1	1	79	53	D	D	325	1	12
112109	3	1	1	2	1	1	80	39	A	D	389	0	12
112109	3	1	1	2	1	1	81	31	D	A	324	0	12
112109	3	1	1	2	1	1	82	34	D	A	556	0	12
112109	3	1	1	2	1	1	83	27	A	D	333	0	12
112109	3	1	1	2	1	1	84	28	D	A	301	0	12
112109	3	1	1	2	1	1	85	21	D	A	373	0	12
112109	3	1	1	2	1	1	86	33	D	D	277	1	12
112109	3	1	1	2	1	1	87	41	D	D	421	1	12
112109	3	1	1	2	1	1	88	21	A	A	445	1	12
112109	3	1	1	2	1	1	89	45	A	D	478	0	12
112109	3	1	1	2	1	1	90	40	D	D	557	1	12
112109	3	1	1	2	1	1	91	49	D	A	806	0	12
112109	3	1	1	2	1	1	92	44	D	A	636	0	12
112109	3	1	1	2	1	1	93	26	A	A	389	1	12
112109	3	1	1	2	1	1	94	11	A	A	573	1	12
112109	3	1	1	2	1	1	95	34	D	D	517	1	12
112109	3	1	1	2	1	1	96	8	A	A	516	1	12
112109	3	1	1	2	1	1	97	35	A	D	365	0	12
112109	3	1	1	2	1	1	98	47	A	D	437	0	12
112109	3	1	1	2	1	1	99	51	D	A	326	0	12
112109	3	1	1	2	1	1	100	50	D	D	533	1	12
112109	3	1	1	2	1	1	101	7	A	A	366	1	12
112109	3	1	1	2	1	1	102	31	A	D	485	0	12
112109	3	1	1	2	1	1	103	22	D	A	293	0	12
112109	3	1	1	2	1	1	104	32	A	D	421	0	12
112109	3	1	1	2	1	1	105	16	D	A	333	0	12
112109	3	1	1	2	1	1	106	29	A	A	453	1	12
112109	3	1	1	2	1	1	107	38	A	D	445	0	12
112109	3	1	1	2	1	1	108	38	D	D	581	1	12
112109	3	1	1	2	1	1	109	29	D	D	436	1	12
112109	3	1	1	2	1	1	110	17	A	A	397	1	12
112109	3	1	1	2	1	1	111	43	D	D	548	1	12
112109	3	1	1	2	1	1	112	37	D	D	684	1	12
112109	3	1	1	2	1	1	113	44	A	D	382	0	12
112109	3	1	1	2	1	1	114	25	D	A	517	0	12
112109	3	1	1	2	1	1	115	32	D	A	389	0	12
112109	3	1	1	2	1	1	116	35	D	A	413	0	12
112109	3	1	1	2	1	1	117	27	D	A	237	0	12
112109	3	1	1	2	1	1	118	39	D	A	373	0	12
112109	3	1	1	2	1	1	119	33	A	D	685	0	12
112109	3	1	1	2	1	1	120	36	D	A	502	0	12
112109	3	1	1	2	1	1	121	14	A	A	469	1	12
112109	3	1	1	2	1	1	122	15	A	A	483	1	12
112109	3	1	1	2	1	1	123	25	A	A	397	1	12
112109	3	1	1	2	1	1	124	23	A	D	780	0	12
112109	3	1	1	2	1	1	125	16	A	A	828	1	12
112109	3	1	1	2	1	1	126	39	D	D	390	1	12
112109	3	1	1	2	1	1	127	33	D	D	549	1	12
112109	3	1	1	2	1	1	128	26	D	A	558	0	12
112109	3	1	1	2	1	1	129	24	D	A	685	0	12
112109	3	1	1	2	1	1	130	14	D	A	597	0	12
112109	3	1	1	2	1	1	131	22	D	D	533	1	12
112109	3	1	1	2	1	1	132	29	D	D	533	1	12
112109	3	1	1	2	1	1	133	47	D	D	509	1	12
112109	3	1	1	2	1	1	134	9	A	A	340	1	12
112109	3	1	1	2	1	1	135	30	D	D	669	1	12
112109	3	1	1	2	1	1	136	38	A	A	413	1	12
112109	3	1	1	2	1	1	137	6	A	A	469	1	12
112109	3	1	1	2	1	1	138	22	A	D	381	0	12
112109	3	1	1	2	1	1	139	32	D	D	572	1	12
112109	3	1	1	2	1	1	140	27	A	A	854	1	12
112109	3	1	1	2	1	1	141	45	D	D	486	1	12
112109	3	1	1	2	1	1	142	28	A	D	925	0	12
112109	3	1	1	2	1	1	143	31	D	A	541	0	12
112109	3	1	1	2	1	1	144	21	A	A	390	1	12
112109	3	1	1	2	1	1	145	24	A	A	429	1	12
112109	3	1	1	2	1	1	146	46	D	D	580	1	12
112109	3	1	1	2	1	1	147	12	A	A	341	1	12
112109	3	1	1	2	1	1	148	47	D	D	461	1	12
112109	3	1	1	2	1	1	149	15	D	A	357	0	12
112109	3	1	1	2	1	1	150	28	D	D	389	1	12
112109	3	1	1	2	1	1	151	41	D	D	588	1	12
112109	3	1	1	2	1	1	152	22	A	A	388	1	12
112109	3	1	1	2	1	1	153	20	D	A	333	0	12
112109	3	1	1	2	1	1	154	43	A	D	389	0	12
112109	3	1	1	2	1	1	155	40	D	A	341	0	12
112109	3	1	1	2	1	1	156	25	A	A	510	1	12
112109	3	1	1	2	1	1	157	31	A	A	365	1	12
112109	3	1	1	2	1	1	158	14	A	A	469	1	12
112109	3	1	1	2	1	1	159	18	A	A	685	1	12
112109	3	1	1	2	1	1	160	23	A	D	742	0	12
112109	4	1	1	2	1	1	1	32	D	D	607	1	12
112109	4	1	1	2	1	1	2	46	D	D	669	1	12
112109	4	1	1	2	1	1	3	24	A	A	693	1	12
112109	4	1	1	2	1	1	4	40	D	D	645	1	12
112109	4	1	1	2	1	1	5	16	A	A	461	1	12
112109	4	1	1	2	1	1	6	36	D	D	524	1	12
112109	4	1	1	2	1	1	7	33	D	D	525	1	12
112109	4	1	1	2	1	1	8	19	A	A	517	1	12
112109	4	1	1	2	1	1	9	22	D	A	421	0	12
112109	4	1	1	2	1	1	10	37	D	D	412	1	12
112109	4	1	1	2	1	1	11	31	D	D	516	1	12
112109	4	1	1	2	1	1	12	38	D	D	389	1	12
112109	4	1	1	2	1	1	13	47	A	D	412	0	12
112109	4	1	1	2	1	1	14	45	D	D	572	1	12
112109	4	1	1	2	1	1	15	31	A	A	580	1	12
112109	4	1	1	2	1	1	16	33	A	D	661	0	12
112109	4	1	1	2	1	1	17	33	D	D	724	1	12
112109	4	1	1	2	1	1	18	39	A	D	517	0	12
112109	4	1	1	2	1	1	19	41	D	D	765	1	12
112109	4	1	1	2	1	1	20	22	D	A	589	0	12
112109	4	1	1	2	1	1	21	21	D	A	581	0	12
112109	4	1	1	2	1	1	22	21	A	D	709	0	12
112109	4	1	1	2	1	1	23	24	D	A	685	0	12
112109	4	1	1	2	1	1	24	29	A	D	565	0	12
112109	4	1	1	2	1	1	25	15	D	A	581	0	12
112109	4	1	1	2	1	1	26	38	A	D	492	0	12
112109	4	1	1	2	1	1	27	34	A	A	702	1	12
112109	4	1	1	2	1	1	28	24	D	A	709	0	12
112109	4	1	1	2	1	1	29	41	A	D	741	0	12
112109	4	1	1	2	1	1	30	38	A	A	724	1	12
112109	4	1	1	2	1	1	31	40	D	A	702	0	12
112109	4	1	1	2	1	1	32	36	D	A	764	0	12
112109	4	1	1	2	1	1	33	43	D	D	541	1	12
112109	4	1	1	2	1	1	34	9	A	A	533	1	12
112109	4	1	1	2	1	1	35	31	A	D	636	0	12
112109	4	1	1	2	1	1	36	28	A	A	756	1	12
112109	4	1	1	2	1	1	37	35	D	A	476	0	12
112109	4	1	1	2	1	1	38	17	A	A	485	1	12
112109	4	1	1	2	1	1	39	38	D	D	620	1	12
112109	4	1	1	2	1	1	40	37	D	D	421	1	12
112109	4	1	1	2	1	1	41	34	A	D	525	0	12
112109	4	1	1	2	1	1	42	41	D	A	700	0	12
112109	4	1	1	2	1	1	43	16	A	A	531	1	12
112109	4	1	1	2	1	1	44	38	D	D	652	1	12
112109	4	1	1	2	1	1	45	22	A	A	733	1	12
112109	4	1	1	2	1	1	46	52	D	D	531	1	12
112109	4	1	1	2	1	1	47	23	D	A	525	0	12
112109	4	1	1	2	1	1	48	34	D	A	678	0	12
112109	4	1	1	2	1	1	49	32	D	D	644	1	12
112109	4	1	1	2	1	1	50	49	D	D	638	1	12
112109	4	1	1	2	1	1	51	26	A	A	789	1	12
112109	4	1	1	2	1	1	52	22	A	A	438	1	12
112109	4	1	1	2	1	1	53	31	D	D	646	1	12
112109	4	1	1	2	1	1	54	28	D	A	957	0	12
112109	4	1	1	2	1	1	55	19	A	A	356	1	12
112109	4	1	1	2	1	1	56	27	A	A	454	1	12
112109	4	1	1	2	1	1	57	26	D	D	757	1	12
112109	4	1	1	2	1	1	58	37	A	D	541	0	12
112109	4	1	1	2	1	1	59	30	D	A	573	0	12
112109	4	1	1	2	1	1	60	40	A	D	381	0	12
112109	4	1	1	2	1	1	61	30	A	A	421	1	12
112109	4	1	1	2	1	1	62	20	D	A	301	0	12
112109	4	1	1	2	1	1	63	10	A	A	517	1	12
112109	4	1	1	2	1	1	64	21	A	A	533	1	12
112109	4	1	1	2	1	1	65	28	A	D	661	0	12
112109	4	1	1	2	1	1	66	20	A	A	413	1	12
112109	4	1	1	2	1	1	67	24	A	A	397	1	12
112109	4	1	1	2	1	1	68	14	D	A	341	0	12
112109	4	1	1	2	1	1	69	35	D	D	588	1	12
112109	4	1	1	2	1	1	70	31	A	D	565	0	12
112109	4	1	1	2	1	1	71	22	A	D	844	0	12
112109	4	1	1	2	1	1	72	25	A	A	445	1	12
112109	4	1	1	2	1	1	73	30	A	D	533	0	12
112109	4	1	1	2	1	1	74	32	A	D	372	0	12
112109	4	1	1	2	1	1	75	44	D	D	461	1	12
112109	4	1	1	2	1	1	76	30	D	A	685	0	12
112109	4	1	1	2	1	1	77	18	A	A	437	1	12
112109	4	1	1	2	1	1	78	8	A	A	429	1	12
112109	4	1	1	2	1	1	79	15	A	D	588	0	12
112109	4	1	1	2	1	1	80	23	A	A	629	1	12
112109	4	1	1	2	1	1	81	29	A	A	557	1	12
112109	4	1	1	2	1	1	82	16	D	A	413	0	12
112109	4	1	1	2	1	1	83	37	D	D	636	1	12
112109	4	1	1	2	1	1	84	32	A	D	485	0	12
112109	4	1	1	2	1	1	85	12	A	A	397	1	12
112109	4	1	1	2	1	1	86	34	D	D	749	1	12
112109	4	1	1	2	1	1	87	39	D	D	373	1	12
112109	4	1	1	2	1	1	88	39	A	D	453	0	12
112109	4	1	1	2	1	1	89	23	A	A	461	1	12
112109	4	1	1	2	1	1	90	18	D	A	445	0	12
112109	4	1	1	2	1	1	91	6	A	A	549	1	12
112109	4	1	1	2	1	1	92	15	A	A	477	1	12
112109	4	1	1	2	1	1	93	25	D	D	869	1	12
112109	4	1	1	2	1	1	94	26	D	A	669	0	12
112109	4	1	1	2	1	1	95	17	A	A	477	1	12
112109	4	1	1	2	1	1	96	27	A	A	886	1	12
112109	4	1	1	2	1	1	97	30	A	D	709	0	12
112109	4	1	1	2	1	1	98	35	D	D	420	1	12
112109	4	1	1	2	1	1	99	37	A	D	638	0	12
112109	4	1	1	2	1	1	100	29	D	A	653	0	12
112109	4	1	1	2	1	1	101	32	A	D	437	0	12
112109	4	1	1	2	1	1	102	25	D	A	316	0	12
112109	4	1	1	2	1	1	103	36	D	D	549	1	12
112109	4	1	1	2	1	1	104	36	A	D	476	0	12
112109	4	1	1	2	1	1	105	25	A	A	373	1	12
112109	4	1	1	2	1	1	106	34	D	D	436	1	12
112109	4	1	1	2	1	1	107	47	D	D	509	1	12
112109	4	1	1	2	1	1	108	32	D	A	508	0	12
112109	4	1	1	2	1	1	109	42	D	D	420	1	12
112109	4	1	1	2	1	1	110	48	D	D	508	1	12
112109	4	1	1	2	1	1	111	30	D	A	429	0	12
112109	4	1	1	2	1	1	112	27	D	A	404	0	12
112109	4	1	1	2	1	1	113	45	D	D	381	1	12
112109	4	1	1	2	1	1	114	29	D	D	413	1	12
112109	4	1	1	2	1	1	115	28	D	A	564	0	12
112109	4	1	1	2	1	1	116	29	A	D	397	0	12
112109	4	1	1	2	1	1	117	36	A	A	493	1	12
112109	4	1	1	2	1	1	118	19	D	A	373	0	12
112109	4	1	1	2	1	1	119	27	D	D	581	1	12
112109	4	1	1	2	1	1	120	39	D	A	381	0	12
112109	4	1	1	2	1	1	121	35	A	D	709	0	12
112109	4	1	1	2	1	1	122	40	D	D	420	1	12
112109	4	1	1	2	1	1	123	43	D	D	381	1	12
112109	4	1	1	2	1	1	124	51	D	D	373	1	12
112109	4	1	1	2	1	1	125	39	D	D	373	1	12
112109	4	1	1	2	1	1	126	53	D	D	325	1	12
112109	4	1	1	2	1	1	127	35	A	D	508	0	12
112109	4	1	1	2	1	1	128	44	D	D	381	1	12
112109	4	1	1	2	1	1	129	33	A	A	404	1	12
112109	4	1	1	2	1	1	130	46	A	D	398	0	12
112109	4	1	1	2	1	1	131	31	D	A	629	0	12
112109	4	1	1	2	1	1	132	29	D	A	549	0	12
112109	4	1	1	2	1	1	133	26	A	A	428	1	12
112109	4	1	1	2	1	1	134	14	A	A	581	1	12
112109	4	1	1	2	1	1	135	50	D	D	397	1	12
112109	4	1	1	2	1	1	136	24	A	A	437	1	12
112109	4	1	1	2	1	1	137	33	D	A	765	0	12
112109	4	1	1	2	1	1	138	45	A	D	405	0	12
112109	4	1	1	2	1	1	139	47	D	D	396	1	12
112109	4	1	1	2	1	1	140	44	A	D	645	0	12
112109	4	1	1	2	1	1	141	28	A	A	620	1	12
112109	4	1	1	2	1	1	142	42	D	D	660	1	12
112109	4	1	1	2	1	1	143	13	A	A	556	1	12
112109	4	1	1	2	1	1	144	55	D	D	484	1	12
112109	4	1	1	2	1	1	145	43	A	D	396	0	12
112109	4	1	1	2	1	1	146	54	D	D	509	1	12
112109	4	1	1	2	1	1	147	20	A	A	492	1	12
112109	4	1	1	2	1	1	148	14	A	A	590	1	12
112109	4	1	1	2	1	1	149	11	A	D	598	0	12
112109	4	1	1	2	1	1	150	46	D	D	389	1	12
112109	4	1	1	2	1	1	151	17	D	A	598	0	12
112109	4	1	1	2	1	1	152	27	A	D	773	0	12
112109	4	1	1	2	1	1	153	18	A	A	468	1	12
112109	4	1	1	2	1	1	154	26	A	D	733	0	12
112109	4	1	1	2	1	1	155	7	A	A	381	1	12
112109	4	1	1	2	1	1	156	23	D	A	493	0	12
112109	4	1	1	2	1	1	157	25	A	D	589	0	12
112109	4	1	1	2	1	1	158	42	A	D	477	0	12
112109	4	1	1	2	1	1	159	21	A	A	748	1	12
112109	4	1	1	2	1	1	160	23	A	A	438	1	12
112109	5	1	1	2	1	1	1	37	A	A	713	1	12
112109	5	1	1	2	1	1	2	27	A	A	740	1	12
112109	5	1	1	2	1	1	3	34	A	A	741	1	12
112109	5	1	1	2	1	1	4	19	D	A	406	0	12
112109	5	1	1	2	1	1	5	31	A	D	1029	0	12
112109	5	1	1	2	1	1	6	30	D	A	532	0	12
112109	5	1	1	2	1	1	7	30	A	D	589	0	12
112109	5	1	1	2	1	1	8	40	A	A	477	1	12
112109	5	1	1	2	1	1	9	17	D	A	717	0	12
112109	5	1	1	2	1	1	10	21	D	A	693	0	12
112109	5	1	1	2	1	1	11	36	D	A	365	0	12
112109	5	1	1	2	1	1	12	23	D	A	646	0	12
112109	5	1	1	2	1	1	13	47	A	D	565	0	12
112109	5	1	1	2	1	1	14	35	D	A	644	0	12
112109	5	1	1	2	1	1	15	29	A	D	509	0	12
112109	5	1	1	2	1	1	16	30	D	A	508	0	12
112109	5	1	1	2	1	1	17	47	D	A	269	0	12
112109	5	1	1	2	1	1	18	45	A	A	219	1	12
112109	5	1	1	2	1	1	19	25	A	A	325	1	12
112109	5	1	1	2	1	1	20	31	A	D	333	0	12
112109	5	1	1	2	1	1	21	39	D	A	221	0	12
112109	5	1	1	2	1	1	22	19	A	A	429	1	12
112109	5	1	1	2	1	1	23	26	D	D	596	1	12
112109	5	1	1	2	1	1	24	37	A	D	341	0	12
112109	5	1	1	2	1	1	25	26	A	A	397	1	12
112109	5	1	1	2	1	1	26	33	A	A	324	1	12
112109	5	1	1	2	1	1	27	44	D	D	452	1	12
112109	5	1	1	2	1	1	28	20	A	A	357	1	12
112109	5	1	1	2	1	1	29	39	D	D	373	1	12
112109	5	1	1	2	1	1	30	7	A	A	694	1	12
112109	5	1	1	2	1	1	31	42	A	D	621	0	12
112109	5	1	1	2	1	1	32	38	D	A	419	0	12
112109	5	1	1	2	1	1	33	46	D	A	428	0	12
112109	5	1	1	2	1	1	34	23	A	D	331	0	12
112109	5	1	1	2	1	1	35	13	A	A	285	1	12
112109	5	1	1	2	1	1	36	29	D	A	293	0	12
112109	5	1	1	2	1	1	37	11	A	A	251	1	12
112109	5	1	1	2	1	1	38	8	A	A	348	1	12
112109	5	1	1	2	1	1	39	25	D	D	636	1	12
112109	5	1	1	2	1	1	40	55	D	D	540	1	12
112109	5	1	1	2	1	1	41	32	D	D	645	1	12
112109	5	1	1	2	1	1	42	17	A	A	581	1	12
112109	5	1	1	2	1	1	43	15	A	A	333	1	12
112109	5	1	1	2	1	1	44	24	A	A	1013	1	12
112109	5	1	1	2	1	1	45	18	D	A	2013	0	12
112109	5	1	1	2	1	1	46	21	A	A	469	1	12
112109	5	1	1	2	1	1	47	20	D	A	420	0	12
112109	5	1	1	2	1	1	48	39	D	D	357	1	12
112109	5	1	1	2	1	1	49	54	D	D	477	1	12
112109	5	1	1	2	1	1	50	24	A	A	285	1	12
112109	5	1	1	2	1	1	51	18	A	A	270	1	12
112109	5	1	1	2	1	1	52	49	D	A	212	0	12
112109	5	1	1	2	1	1	53	14	A	A	461	1	12
112109	5	1	1	2	1	1	54	44	D	D	301	1	12
112109	5	1	1	2	1	1	55	40	D	D	532	1	12
112109	5	1	1	2	1	1	56	18	A	A	252	1	12
112109	5	1	1	2	1	1	57	32	A	D	1230	0	12
112109	5	1	1	2	1	1	58	28	A	A	276	1	12
112109	5	1	1	2	1	1	59	19	A	A	301	1	12
112109	5	1	1	2	1	1	60	48	D	D	390	1	12
112109	5	1	1	2	1	1	61	45	D	D	589	1	12
112109	5	1	1	2	1	1	62	23	A	A	445	1	12
112109	5	1	1	2	1	1	63	32	D	D	525	1	12
112109	5	1	1	2	1	1	64	15	A	A	421	1	12
112109	5	1	1	2	1	1	65	43	D	D	517	1	12
112109	5	1	1	2	1	1	66	20	A	A	565	1	12
112109	5	1	1	2	1	1	67	33	A	D	381	0	12
112109	5	1	1	2	1	1	68	41	A	D	461	0	12
112109	5	1	1	2	1	1	69	53	D	A	493	0	12
112109	5	1	1	2	1	1	70	29	D	A	485	0	12
112109	5	1	1	2	1	1	71	16	A	A	429	1	12
112109	5	1	1	2	1	1	72	43	D	D	326	1	12
112109	5	1	1	2	1	1	73	28	A	D	340	0	12
112109	5	1	1	2	1	1	74	38	A	A	308	1	12
112109	5	1	1	2	1	1	75	51	D	D	341	1	12
112109	5	1	1	2	1	1	76	33	D	A	742	0	12
112109	5	1	1	2	1	1	77	16	D	A	492	0	12
112109	5	1	1	2	1	1	78	35	A	D	478	0	12
112109	5	1	1	2	1	1	79	34	D	A	364	0	12
112109	5	1	1	2	1	1	80	34	A	D	381	0	12
112109	5	1	1	2	1	1	81	42	D	D	421	1	12
112109	5	1	1	2	1	1	82	40	D	D	509	1	12
112109	5	1	1	2	1	1	83	32	A	A	492	1	12
112109	5	1	1	2	1	1	84	35	A	D	357	0	12
112109	5	1	1	2	1	1	85	28	A	A	318	1	12
112109	5	1	1	2	1	1	86	31	D	A	708	0	12
112109	5	1	1	2	1	1	87	42	D	A	989	0	12
112109	5	1	1	2	1	1	88	10	A	A	293	1	12
112109	5	1	1	2	1	1	89	21	A	D	524	0	12
112109	5	1	1	2	1	1	90	22	D	A	430	0	12
112109	5	1	1	2	1	1	91	43	A	D	443	0	12
112109	5	1	1	2	1	1	92	37	D	A	245	0	12
112109	5	1	1	2	1	1	93	41	D	D	238	1	12
112109	5	1	1	2	1	1	94	25	A	A	308	1	12
112109	5	1	1	2	1	1	95	29	D	D	356	1	12
112109	5	1	1	2	1	1	96	26	D	A	285	0	12
112109	5	1	1	2	1	1	97	35	D	A	699	0	12
