subj	variance	catAss	ticks	feedType	feedAmount	phase	trial	length	tarCat	respSE	respRT	respACC	move
1222115	1	2	2	2	1	1	7	21	D	D	547	1	10
1222115	1	2	2	2	1	1	8	40	A	A	474	1	10
1222115	1	2	2	2	1	1	9	25	D	D	642	1	10
1222115	1	2	2	2	1	1	10	48	A	A	413	1	10
1222115	1	2	2	2	1	1	11	21	D	D	739	1	10
1222115	1	2	2	2	1	1	12	14	D	D	612	1	10
1222115	1	2	2	2	1	1	13	43	A	A	540	1	10
1222115	1	2	2	2	1	1	14	24	D	D	715	1	10
1222115	1	2	2	2	1	1	15	50	A	A	421	1	10
1222115	1	2	2	2	1	1	16	25	D	D	579	1	10
1222115	1	2	2	2	1	1	17	33	A	A	923	1	10
1222115	1	2	2	2	1	1	18	52	A	A	596	1	10
1222115	1	2	2	2	1	1	19	38	A	A	676	1	10
1222115	1	2	2	2	1	1	20	16	D	D	515	1	10
1222115	1	2	2	2	1	1	21	54	A	A	629	1	10
1222115	1	2	2	2	1	1	22	51	A	A	586	1	10
1222115	1	2	2	2	1	1	23	32	A	D	698	0	10
1222115	1	2	2	2	1	1	24	26	D	D	532	1	10
1222115	1	2	2	2	1	1	25	23	D	D	522	1	10
1222115	1	2	2	2	1	1	26	26	D	D	803	1	10
1222115	1	2	2	2	1	1	27	20	D	D	540	1	10
1222115	1	2	2	2	1	1	28	28	D	D	1115	1	10
1222115	1	2	2	2	1	1	29	30	D	D	835	1	10
1222115	1	2	2	2	1	1	30	31	A	D	779	0	10
1222115	1	2	2	2	1	1	31	22	D	A	462	0	10
1222115	1	2	2	2	1	1	32	28	D	D	859	1	10
1222115	1	2	2	2	1	1	33	28	D	D	780	1	10
1222115	1	2	2	2	1	1	34	39	A	A	859	1	10
1222115	1	2	2	2	1	1	35	29	D	D	1044	1	10
1222115	1	2	2	2	1	1	36	35	A	A	28	1	10
1222115	1	2	2	2	1	1	37	27	D	D	1036	1	10
1222115	1	2	2	2	1	1	38	25	D	D	716	1	10
1222115	1	2	2	2	1	1	39	39	A	A	611	1	10
1222115	1	2	2	2	1	1	40	23	D	D	787	1	10
1222115	1	2	2	2	1	1	41	27	D	D	733	1	10
1222115	1	2	2	2	1	1	42	33	A	A	1146	1	10
1222115	1	2	2	2	1	1	43	6	D	D	661	1	10
1222115	1	2	2	2	1	1	44	37	A	A	883	1	10
1222115	1	2	2	2	1	1	45	37	A	A	770	1	10
1222115	1	2	2	2	1	1	46	32	A	D	955	0	10
1222115	1	2	2	2	1	1	47	13	D	D	1099	1	10
1222115	1	2	2	2	1	1	48	15	D	D	923	1	10
1222115	1	2	2	2	1	1	49	22	D	D	899	1	10
1222115	1	2	2	2	1	1	50	42	A	A	1027	1	10
1222115	1	2	2	2	1	1	51	46	A	A	1044	1	10
1222115	1	2	2	2	1	1	52	36	A	A	779	1	10
1222115	1	2	2	2	1	1	53	49	A	A	1228	1	10
1222115	1	2	2	2	1	1	54	24	D	D	938	1	10
1222115	1	2	2	2	1	1	55	15	D	D	1251	1	10
1222115	1	2	2	2	1	1	56	24	D	D	1019	1	10
1222115	1	2	2	2	1	1	57	37	A	A	1123	1	10
1222115	1	2	2	2	1	1	58	21	D	D	964	1	10
1222115	1	2	2	2	1	1	59	17	D	D	828	1	10
1222115	1	2	2	2	1	1	60	19	D	D	1098	1	10
1222115	1	2	2	2	1	1	61	29	D	D	1340	1	10
1222115	1	2	2	2	1	1	62	38	A	A	924	1	10
1222115	1	2	2	2	1	1	63	29	D	D	1268	1	10
1222115	1	2	2	2	1	1	64	27	D	D	882	1	10
1222115	1	2	2	2	1	1	65	17	D	D	770	1	10
1222115	1	2	2	2	1	1	66	46	A	A	1220	1	10
1222115	1	2	2	2	1	1	67	27	D	D	987	1	10
1222115	1	2	2	2	1	1	68	31	A	D	890	0	10
1222115	1	2	2	2	1	1	69	25	D	D	619	1	10
1222115	1	2	2	2	1	1	70	53	A	A	1004	1	10
1222115	1	2	2	2	1	1	71	45	A	A	1083	1	10
1222115	1	2	2	2	1	1	72	34	A	A	1011	1	10
1222115	1	2	2	2	1	1	73	22	D	D	867	1	10
1222115	1	2	2	2	1	1	74	25	D	D	811	1	10
1222115	1	2	2	2	1	1	75	38	A	A	987	1	10
1222115	1	2	2	2	1	1	76	33	A	A	1716	1	10
1222115	1	2	2	2	1	1	77	30	D	D	779	1	10
1222115	1	2	2	2	1	1	78	29	D	D	649	1	10
1222115	1	2	2	2	1	1	79	14	D	D	603	1	10
1222115	1	2	2	2	1	1	80	26	D	D	636	1	10
1222115	1	2	2	2	1	1	81	39	A	A	947	1	10
1222115	1	2	2	2	1	1	82	22	D	D	883	1	10
1222115	1	2	2	2	1	1	83	46	A	A	876	1	10
1222115	1	2	2	2	1	1	84	35	A	A	1107	1	10
1222115	1	2	2	2	1	1	85	26	D	D	706	1	10
1222115	1	2	2	2	1	1	86	36	A	A	852	1	10
1222115	1	2	2	2	1	1	87	28	D	D	748	1	10
1222115	1	2	2	2	1	1	88	32	A	D	916	0	10
1222115	1	2	2	2	1	1	89	18	D	D	779	1	10
1222115	1	2	2	2	1	1	90	32	A	A	1140	1	10
1222115	1	2	2	2	1	1	91	24	D	D	1058	1	10
1222115	1	2	2	2	1	1	92	37	A	A	1075	1	10
1222115	1	2	2	2	1	1	93	15	D	D	1019	1	10
1222115	1	2	2	2	1	1	94	16	D	D	740	1	10
1222115	1	2	2	2	1	1	95	9	D	D	923	1	10
1222115	1	2	2	2	1	1	96	19	D	D	755	1	10
1222115	1	2	2	2	1	1	97	31	A	D	1187	0	10
1222115	1	2	2	2	1	1	98	14	D	D	843	1	10
1222115	1	2	2	2	1	1	99	34	A	A	1051	1	10
1222115	1	2	2	2	1	1	100	41	A	A	1027	1	10
1222115	1	2	2	2	1	1	101	34	A	A	1012	1	10
1222115	1	2	2	2	1	1	102	29	D	A	1114	0	10
1222115	1	2	2	2	1	1	103	38	A	A	781	1	10
1222115	1	2	2	2	1	1	104	41	A	A	812	1	10
1222115	1	2	2	2	1	1	105	42	A	A	899	1	10
1222115	1	2	2	2	1	1	106	32	A	A	1426	1	10
1222115	1	2	2	2	1	1	107	30	D	D	1195	1	10
1222115	1	2	2	2	1	1	108	27	D	D	956	1	10
1222115	1	2	2	2	1	1	109	24	D	D	899	1	10
1222115	1	2	2	2	1	1	110	44	A	A	1349	1	10
1222115	1	2	2	2	1	1	111	31	A	A	1203	1	10
1222115	1	2	2	2	1	1	112	7	D	D	859	1	10
1222115	1	2	2	2	1	1	113	36	A	A	1083	1	10
1222115	1	2	2	2	1	1	114	43	A	A	964	1	10
1222115	1	2	2	2	1	1	115	35	A	A	1003	1	10
1222115	1	2	2	2	1	1	116	23	D	D	1218	1	10
1222115	1	2	2	2	1	1	117	17	D	D	931	1	10
1222115	1	2	2	2	1	1	118	47	A	A	1059	1	10
1222115	1	2	2	2	1	1	119	31	A	A	1155	1	10
1222115	1	2	2	2	1	1	120	44	A	A	883	1	10
1222115	1	2	2	2	1	1	121	30	D	A	1188	0	10
1222115	1	2	2	2	1	1	122	45	A	A	900	1	10
1222115	1	2	2	2	1	1	123	44	A	A	1068	1	10
1222115	1	2	2	2	1	1	124	11	D	D	948	1	10
1222115	1	2	2	2	1	1	125	40	A	A	827	1	10
1222115	1	2	2	2	1	1	126	30	D	A	1317	0	10
1222115	1	2	2	2	1	1	127	8	D	D	1235	1	10
1222115	1	2	2	2	1	1	128	40	A	A	1130	1	10
1222115	1	2	2	2	1	1	129	19	D	D	588	1	10
1222115	1	2	2	2	1	1	130	55	A	A	971	1	10
1222115	1	2	2	2	1	1	131	34	A	A	1147	1	10
1222115	1	2	2	2	1	1	132	22	D	D	1130	1	10
1222115	1	2	2	2	1	1	133	45	A	A	1019	1	10
1222115	1	2	2	2	1	1	134	32	A	A	1388	1	10
1222115	1	2	2	2	1	1	135	37	A	A	868	1	10
1222115	1	2	2	2	1	1	136	23	D	D	1091	1	10
1222115	1	2	2	2	1	1	137	36	A	A	2148	1	10
1222115	1	2	2	2	1	1	138	39	A	A	939	1	10
1222115	1	2	2	2	1	1	139	35	A	A	714	1	10
1222115	1	2	2	2	1	1	140	26	D	D	1059	1	10
1222115	1	2	2	2	1	1	141	47	A	A	1228	1	10
1222115	1	2	2	2	1	1	142	18	D	D	1059	1	10
1222115	1	2	2	2	1	1	143	35	A	A	523	1	10
1222115	1	2	2	2	1	1	144	10	D	D	908	1	10
1222115	1	2	2	2	1	1	145	41	A	A	1028	1	10
1222115	1	2	2	2	1	1	146	42	A	A	963	1	10
1222115	1	2	2	2	1	1	147	21	D	D	1036	1	10
1222115	1	2	2	2	1	1	148	39	A	A	1084	1	10
1222115	1	2	2	2	1	1	149	31	A	A	1341	1	10
1222115	1	2	2	2	1	1	150	47	A	A	916	1	10
1222115	1	2	2	2	1	1	151	33	A	A	907	1	10
1222115	1	2	2	2	1	1	152	43	A	A	996	1	10
1222115	1	2	2	2	1	1	153	23	D	D	955	1	10
1222115	1	2	2	2	1	1	154	12	D	D	875	1	10
1222115	1	2	2	2	1	1	155	20	D	D	915	1	10
1222115	1	2	2	2	1	1	156	40	A	A	940	1	10
1222115	1	2	2	2	1	1	157	30	D	A	1035	0	10
1222115	1	2	2	2	1	1	158	34	A	A	995	1	10
1222115	1	2	2	2	1	1	159	20	D	D	851	1	10
1222115	1	2	2	2	1	1	160	18	D	D	866	1	10
1222119	1	2	2	2	1	1	1	25	D	A	2641	0	12
1222119	1	2	2	2	1	1	2	47	A	A	2642	1	12
1222119	1	2	2	2	1	1	3	21	D	A	2012	0	12
1222119	1	2	2	2	1	1	4	29	D	D	2413	1	12
1222119	1	2	2	2	1	1	5	48	A	A	2051	1	12
1222119	1	2	2	2	1	1	6	23	D	D	2011	1	12
1222119	1	2	2	2	1	1	7	7	D	A	1781	0	12
1222119	1	2	2	2	1	1	8	43	A	A	1762	1	12
1222119	1	2	2	2	1	1	9	33	A	D	2075	0	12
1222119	1	2	2	2	1	1	10	31	A	A	1786	1	12
1222119	1	2	2	2	1	1	11	45	A	A	1779	1	12
1222119	1	2	2	2	1	1	12	42	A	A	1875	1	12
1222119	1	2	2	2	1	1	13	29	D	A	1739	0	12
1222119	1	2	2	2	1	1	14	35	A	A	1773	1	12
1222119	1	2	2	2	1	1	15	24	D	D	1731	1	12
1222119	1	2	2	2	1	1	16	23	D	D	1811	1	12
1222119	1	2	2	2	1	1	17	42	A	A	1884	1	12
1222119	1	2	2	2	1	1	18	38	A	A	1771	1	12
1222119	1	2	2	2	1	1	19	34	A	D	1740	0	12
1222119	1	2	2	2	1	1	20	27	D	A	1753	0	12
1222119	1	2	2	2	1	1	21	23	D	D	2522	1	12
1222119	1	2	2	2	1	1	22	30	D	D	1747	1	12
1222119	1	2	2	2	1	1	23	25	D	A	2003	0	12
1222119	1	2	2	2	1	1	24	32	A	D	1732	0	12
1222119	1	2	2	2	1	1	25	12	D	D	1739	1	12
1222119	1	2	2	2	1	1	26	40	A	A	1788	1	12
1222119	1	2	2	2	1	1	27	42	A	A	1836	1	12
1222119	1	2	2	2	1	1	28	21	D	D	1764	1	12
1222119	1	2	2	2	1	1	29	31	A	D	1748	0	12
1222119	1	2	2	2	1	1	30	8	D	D	1722	1	12
1222119	1	2	2	2	1	1	31	39	A	A	1827	1	12
1222119	1	2	2	2	1	1	32	24	D	D	1739	1	12
1222119	1	2	2	2	1	1	33	21	D	D	1747	1	12
1222119	1	2	2	2	1	1	34	43	A	A	1971	1	12
1222119	1	2	2	2	1	1	35	33	A	D	1749	0	12
1222119	1	2	2	2	1	1	36	27	D	D	1786	1	12
1222119	1	2	2	2	1	1	37	39	A	A	1763	1	12
1222119	1	2	2	2	1	1	38	34	A	D	1604	0	12
1222119	1	2	2	2	1	1	39	34	A	A	1781	1	12
1222119	1	2	2	2	1	1	40	16	D	D	1795	1	12
1222119	1	2	2	2	1	1	41	53	A	A	1786	1	12
1222119	1	2	2	2	1	1	42	18	D	D	1740	1	12
1222119	1	2	2	2	1	1	43	15	D	D	1771	1	12
1222119	1	2	2	2	1	1	44	19	D	D	1836	1	12
1222119	1	2	2	2	1	1	45	24	D	D	2130	1	12
1222119	1	2	2	2	1	1	46	40	A	A	1789	1	12
1222119	1	2	2	2	1	1	47	15	D	D	1828	1	12
1222119	1	2	2	2	1	1	48	30	D	D	1867	1	12
1222119	1	2	2	2	1	1	49	19	D	D	1803	1	12
1222119	1	2	2	2	1	1	50	27	D	D	1771	1	12
1222119	1	2	2	2	1	1	51	6	D	D	1787	1	12
1222119	1	2	2	2	1	1	52	36	A	A	1780	1	12
1222119	1	2	2	2	1	1	53	41	A	A	1779	1	12
1222119	1	2	2	2	1	1	54	10	D	D	1738	1	12
1222119	1	2	2	2	1	1	55	17	D	D	1803	1	12
1222119	1	2	2	2	1	1	56	25	D	D	1763	1	12
1222119	1	2	2	2	1	1	57	49	A	A	1908	1	12
1222119	1	2	2	2	1	1	58	28	D	D	1757	1	12
1222119	1	2	2	2	1	1	59	28	D	D	1763	1	12
1222119	1	2	2	2	1	1	60	41	A	A	1796	1	12
1222119	1	2	2	2	1	1	61	14	D	D	1748	1	12
1222119	1	2	2	2	1	1	62	29	D	D	1732	1	12
1222119	1	2	2	2	1	1	63	37	A	A	1764	1	12
1222119	1	2	2	2	1	1	64	52	A	A	1810	1	12
1222119	1	2	2	2	1	1	65	54	A	A	1867	1	12
1222119	1	2	2	2	1	1	66	46	A	A	1779	1	12
1222119	1	2	2	2	1	1	67	24	D	D	1771	1	12
1222119	1	2	2	2	1	1	68	36	A	A	1276	1	12
1222119	1	2	2	2	1	1	69	26	D	D	1059	1	12
1222119	1	2	2	2	1	1	70	38	A	A	1748	1	12
1222119	1	2	2	2	1	1	71	27	D	D	1851	1	12
1222119	1	2	2	2	1	1	72	45	A	A	1851	1	12
1222119	1	2	2	2	1	1	73	30	D	D	1844	1	12
1222119	1	2	2	2	1	1	74	38	A	A	1763	1	12
1222119	1	2	2	2	1	1	75	31	A	D	1787	0	12
1222119	1	2	2	2	1	1	76	22	D	D	1811	1	12
1222119	1	2	2	2	1	1	77	36	A	D	1747	0	12
1222119	1	2	2	2	1	1	78	15	D	D	1716	1	12
1222119	1	2	2	2	1	1	79	31	A	D	1804	0	12
1222119	1	2	2	2	1	1	80	39	A	A	1754	1	12
1222119	1	2	2	2	1	1	81	44	A	A	1803	1	12
1222119	1	2	2	2	1	1	82	36	A	A	723	1	12
1222119	1	2	2	2	1	1	83	14	D	D	1765	1	12
1222119	1	2	2	2	1	1	84	37	A	A	1011	1	12
1222119	1	2	2	2	1	1	85	40	A	A	1731	1	12
1222119	1	2	2	2	1	1	86	35	A	A	987	1	12
1222119	1	2	2	2	1	1	87	17	D	D	1738	1	12
1222119	1	2	2	2	1	1	88	29	D	D	1365	1	12
1222119	1	2	2	2	1	1	89	22	D	D	730	1	12
1222119	1	2	2	2	1	1	90	29	D	D	580	1	12
1222119	1	2	2	2	1	1	91	13	D	D	1084	1	12
1222119	1	2	2	2	1	1	92	43	A	A	827	1	12
1222119	1	2	2	2	1	1	93	28	D	D	868	1	12
1222119	1	2	2	2	1	1	94	26	D	D	629	1	12
1222119	1	2	2	2	1	1	95	46	A	A	690	1	12
1222119	1	2	2	2	1	1	96	23	D	D	701	1	12
1222119	1	2	2	2	1	1	97	25	D	D	701	1	12
1222119	1	2	2	2	1	1	98	37	A	A	594	1	12
1222119	1	2	2	2	1	1	99	32	A	A	827	1	12
1222119	1	2	2	2	1	1	100	31	A	D	659	0	12
1222119	1	2	2	2	1	1	101	31	A	D	547	0	12
1222119	1	2	2	2	1	1	102	46	A	A	586	1	12
1222119	1	2	2	2	1	1	103	41	A	A	493	1	12
1222119	1	2	2	2	1	1	104	33	A	A	964	1	12
1222119	1	2	2	2	1	1	105	40	A	A	546	1	12
1222119	1	2	2	2	1	1	106	32	A	D	947	0	12
1222119	1	2	2	2	1	1	107	38	A	A	756	1	12
1222119	1	2	2	2	1	1	108	26	D	D	741	1	12
1222119	1	2	2	2	1	1	109	25	D	D	1610	1	12
1222119	1	2	2	2	1	1	110	36	A	A	627	1	12
1222119	1	2	2	2	1	1	111	34	A	A	963	1	12
1222119	1	2	2	2	1	1	112	37	A	A	564	1	12
1222119	1	2	2	2	1	1	113	39	A	A	738	1	12
1222119	1	2	2	2	1	1	114	35	A	A	819	1	12
1222119	1	2	2	2	1	1	115	32	A	A	955	1	12
1222119	1	2	2	2	1	1	116	20	D	D	706	1	12
1222119	1	2	2	2	1	1	117	18	D	D	741	1	12
1222119	1	2	2	2	1	1	118	21	D	D	884	1	12
1222119	1	2	2	2	1	1	119	37	A	A	666	1	12
1222119	1	2	2	2	1	1	120	28	D	D	1332	1	12
1222119	1	2	2	2	1	1	121	33	A	A	795	1	12
1222119	1	2	2	2	1	1	122	34	A	A	851	1	12
1222119	1	2	2	2	1	1	123	32	A	A	955	1	12
1222119	1	2	2	2	1	1	124	30	D	A	1052	0	12
1222119	1	2	2	2	1	1	125	11	D	D	819	1	12
1222119	1	2	2	2	1	1	126	26	D	A	963	0	12
1222119	1	2	2	2	1	1	127	14	D	D	692	1	12
1222119	1	2	2	2	1	1	128	28	D	A	923	0	12
1222119	1	2	2	2	1	1	129	18	D	D	924	1	12
1222119	1	2	2	2	1	1	130	16	D	D	725	1	12
1222119	1	2	2	2	1	1	131	50	A	A	627	1	12
1222119	1	2	2	2	1	1	132	22	D	D	659	1	12
1222119	1	2	2	2	1	1	133	17	D	D	765	1	12
1222119	1	2	2	2	1	1	134	22	D	D	692	1	12
1222119	1	2	2	2	1	1	135	33	A	A	740	1	12
1222119	1	2	2	2	1	1	136	19	D	D	660	1	12
1222119	1	2	2	2	1	1	137	32	A	A	859	1	12
1222119	1	2	2	2	1	1	138	20	D	D	852	1	12
1222119	1	2	2	2	1	1	139	23	D	D	955	1	12
1222119	1	2	2	2	1	1	140	44	A	A	617	1	12
1222119	1	2	2	2	1	1	141	45	A	A	547	1	12
1222119	1	2	2	2	1	1	142	51	A	A	773	1	12
1222119	1	2	2	2	1	1	143	16	D	D	427	1	12
1222119	1	2	2	2	1	1	144	35	A	A	780	1	12
1222119	1	2	2	2	1	1	145	30	D	A	644	0	12
1222119	1	2	2	2	1	1	146	26	D	A	971	0	12
1222119	1	2	2	2	1	1	147	44	A	A	859	1	12
1222119	1	2	2	2	1	1	148	47	A	A	658	1	12
1222119	1	2	2	2	1	1	149	30	D	A	683	0	12
1222119	1	2	2	2	1	1	150	55	A	A	858	1	12
1222119	1	2	2	2	1	1	151	39	A	A	499	1	12
1222119	1	2	2	2	1	1	152	9	D	D	364	1	12
1222119	1	2	2	2	1	1	153	20	D	D	1499	1	12
1222119	1	2	2	2	1	1	154	24	D	A	1612	0	12
1222119	1	2	2	2	1	1	155	22	D	D	1812	1	12
1222119	1	2	2	2	1	1	156	27	D	D	804	1	12
1222119	1	2	2	2	1	1	157	47	A	A	667	1	12
1222119	1	2	2	2	1	1	158	38	A	A	596	1	12
1222119	1	2	2	2	1	1	159	35	A	A	612	1	12
1222119	1	2	2	2	1	1	160	29	D	A	530	0	12
1222121	1	2	2	2	1	1	1	33	A	A	5728	1	3
1222121	1	2	2	2	1	1	2	30	D	D	892	1	3
1222121	1	2	2	2	1	1	3	16	D	D	723	1	3
1222121	1	2	2	2	1	1	4	12	D	D	484	1	3
1222121	1	2	2	2	1	1	5	33	A	A	1835	1	3
1222121	1	2	2	2	1	1	6	22	D	D	572	1	3
1222121	1	2	2	2	1	1	7	47	A	A	1395	1	3
1222121	1	2	2	2	1	1	8	42	A	D	699	0	3
1222121	1	2	2	2	1	1	9	42	A	A	732	1	3
1222121	1	2	2	2	1	1	10	25	D	A	2676	0	3
1222121	1	2	2	2	1	1	11	29	D	D	1061	1	3
1222121	1	2	2	2	1	1	12	29	D	D	594	1	3
1222121	1	2	2	2	1	1	13	31	A	A	812	1	3
1222121	1	2	2	2	1	1	14	22	D	A	1620	0	3
1222121	1	2	2	2	1	1	15	30	D	A	587	0	3
1222121	1	2	2	2	1	1	16	39	A	D	475	0	3
1222121	1	2	2	2	1	1	17	35	A	A	595	1	3
1222121	1	2	2	2	1	1	18	25	D	A	1452	0	3
1222121	1	2	2	2	1	1	19	24	D	D	1131	1	3
1222121	1	2	2	2	1	1	20	50	A	A	1026	1	3
1222121	1	2	2	2	1	1	21	26	D	D	980	1	3
1222121	1	2	2	2	1	1	22	17	D	D	548	1	3
1222121	1	2	2	2	1	1	23	17	D	D	964	1	3
1222121	1	2	2	2	1	1	24	20	D	D	515	1	3
1222121	1	2	2	2	1	1	25	30	D	D	516	1	3
1222121	1	2	2	2	1	1	26	15	D	D	950	1	3
1222121	1	2	2	2	1	1	27	43	A	A	564	1	3
1222121	1	2	2	2	1	1	28	23	D	D	397	1	3
1222121	1	2	2	2	1	1	29	22	D	D	364	1	3
1222121	1	2	2	2	1	1	30	29	D	D	452	1	3
1222121	1	2	2	2	1	1	31	38	A	A	506	1	3
1222121	1	2	2	2	1	1	32	35	A	D	421	0	3
1222121	1	2	2	2	1	1	33	35	A	A	802	1	3
1222121	1	2	2	2	1	1	34	32	A	D	947	0	3
1222121	1	2	2	2	1	1	35	36	A	A	1364	1	3
1222121	1	2	2	2	1	1	36	26	D	A	1171	0	3
1222121	1	2	2	2	1	1	37	16	D	D	1418	1	3
1222121	1	2	2	2	1	1	38	48	A	D	1188	0	3
1222121	1	2	2	2	1	1	39	27	D	D	418	1	3
1222121	1	2	2	2	1	1	40	38	A	D	508	0	3
1222121	1	2	2	2	1	1	41	23	D	D	475	1	3
1222121	1	2	2	2	1	1	42	7	D	D	508	1	3
1222121	1	2	2	2	1	1	43	22	D	D	435	1	3
1222121	1	2	2	2	1	1	44	49	A	A	580	1	3
1222121	1	2	2	2	1	1	45	44	A	A	757	1	3
1222121	1	2	2	2	1	1	46	47	A	A	595	1	3
1222121	1	2	2	2	1	1	47	20	D	D	460	1	3
1222121	1	2	2	2	1	1	48	36	A	D	530	0	3
1222121	1	2	2	2	1	1	49	38	A	A	1397	1	3
1222121	1	2	2	2	1	1	50	21	D	D	514	1	3
1222121	1	2	2	2	1	1	51	19	D	D	444	1	3
1222121	1	2	2	2	1	1	52	31	A	D	499	0	3
1222121	1	2	2	2	1	1	53	27	D	D	1203	1	3
1222121	1	2	2	2	1	1	54	34	A	D	531	0	3
1222121	1	2	2	2	1	1	55	28	D	A	467	0	3
1222121	1	2	2	2	1	1	56	25	D	D	426	1	3
1222121	1	2	2	2	1	1	57	32	A	D	605	0	3
1222121	1	2	2	2	1	1	58	32	A	A	651	1	3
1222121	1	2	2	2	1	1	59	44	A	A	531	1	3
1222121	1	2	2	2	1	1	60	41	A	A	507	1	3
1222121	1	2	2	2	1	1	61	35	A	A	524	1	3
1222121	1	2	2	2	1	1	62	28	D	A	540	0	3
1222121	1	2	2	2	1	1	63	29	D	D	779	1	3
1222121	1	2	2	2	1	1	64	32	A	A	1100	1	3
1222121	1	2	2	2	1	1	65	45	A	A	587	1	3
1222121	1	2	2	2	1	1	66	18	D	D	515	1	3
1222121	1	2	2	2	1	1	67	46	A	A	1178	1	3
1222121	1	2	2	2	1	1	68	46	A	A	419	1	3
1222121	1	2	2	2	1	1	69	17	D	D	868	1	3
1222121	1	2	2	2	1	1	70	36	A	A	659	1	3
1222121	1	2	2	2	1	1	71	39	A	A	299	1	3
1222121	1	2	2	2	1	1	72	54	A	A	580	1	3
1222121	1	2	2	2	1	1	73	27	D	D	651	1	3
1222121	1	2	2	2	1	1	74	20	D	D	508	1	3
1222121	1	2	2	2	1	1	75	33	A	A	404	1	3
1222121	1	2	2	2	1	1	76	13	D	D	468	1	3
1222121	1	2	2	2	1	1	77	35	A	A	436	1	3
1222121	1	2	2	2	1	1	78	15	D	D	564	1	3
1222121	1	2	2	2	1	1	79	28	D	A	500	0	3
1222121	1	2	2	2	1	1	80	34	A	A	611	1	3
1222121	1	2	2	2	1	1	81	39	A	A	476	1	3
1222121	1	2	2	2	1	1	82	18	D	D	842	1	3
1222121	1	2	2	2	1	1	83	19	D	D	523	1	3
1222121	1	2	2	2	1	1	84	11	D	D	427	1	3
1222121	1	2	2	2	1	1	85	44	A	A	507	1	3
1222121	1	2	2	2	1	1	86	52	A	A	492	1	3
1222121	1	2	2	2	1	1	87	37	A	A	386	1	3
1222121	1	2	2	2	1	1	88	15	D	D	395	1	3
1222121	1	2	2	2	1	1	89	31	A	A	692	1	3
1222121	1	2	2	2	1	1	90	24	D	D	748	1	3
1222121	1	2	2	2	1	1	91	37	A	A	484	1	3
1222121	1	2	2	2	1	1	92	30	D	A	572	0	3
1222121	1	2	2	2	1	1	93	16	D	D	613	1	3
1222121	1	2	2	2	1	1	94	37	A	A	546	1	3
1222121	1	2	2	2	1	1	95	24	D	D	859	1	3
1222121	1	2	2	2	1	1	96	14	D	D	509	1	3
1222121	1	2	2	2	1	1	97	30	D	A	586	0	3
1222121	1	2	2	2	1	1	98	31	A	A	1611	1	3
1222121	1	2	2	2	1	1	99	31	A	A	892	1	3
1222121	1	2	2	2	1	1	100	39	A	A	475	1	3
1222121	1	2	2	2	1	1	101	34	A	A	411	1	3
1222121	1	2	2	2	1	1	102	51	A	A	347	1	3
1222121	1	2	2	2	1	1	103	43	A	A	323	1	3
1222121	1	2	2	2	1	1	104	45	A	A	324	1	3
1222121	1	2	2	2	1	1	105	25	D	D	1356	1	3
1222121	1	2	2	2	1	1	106	40	A	A	429	1	3
1222121	1	2	2	2	1	1	107	24	D	D	1083	1	3
1222121	1	2	2	2	1	1	108	29	D	D	563	1	3
1222121	1	2	2	2	1	1	109	38	A	A	971	1	3
1222121	1	2	2	2	1	1	110	18	D	D	483	1	3
1222121	1	2	2	2	1	1	111	34	A	A	355	1	3
1222121	1	2	2	2	1	1	112	41	A	A	372	1	3
1222121	1	2	2	2	1	1	113	37	A	A	339	1	3
1222121	1	2	2	2	1	1	114	26	D	D	539	1	3
1222121	1	2	2	2	1	1	115	23	D	D	506	1	3
1222121	1	2	2	2	1	1	116	40	A	A	412	1	3
1222121	1	2	2	2	1	1	117	23	D	D	410	1	3
1222121	1	2	2	2	1	1	118	36	A	A	364	1	3
1222121	1	2	2	2	1	1	119	53	A	A	483	1	3
1222121	1	2	2	2	1	1	120	14	D	D	380	1	3
1222121	1	2	2	2	1	1	121	33	A	A	572	1	3
1222121	1	2	2	2	1	1	122	30	D	D	1156	1	3
1222121	1	2	2	2	1	1	123	26	D	D	413	1	3
1222121	1	2	2	2	1	1	124	28	D	D	442	1	3
1222121	1	2	2	2	1	1	125	9	D	D	485	1	3
1222121	1	2	2	2	1	1	126	22	D	D	420	1	3
1222121	1	2	2	2	1	1	127	40	A	A	532	1	3
1222121	1	2	2	2	1	1	128	36	A	A	371	1	3
1222121	1	2	2	2	1	1	129	33	A	A	668	1	3
1222121	1	2	2	2	1	1	130	8	D	D	570	1	3
1222121	1	2	2	2	1	1	131	21	D	D	1268	1	3
1222121	1	2	2	2	1	1	132	29	D	A	530	0	3
1222121	1	2	2	2	1	1	133	37	A	A	604	1	3
1222121	1	2	2	2	1	1	134	19	D	D	634	1	3
1222121	1	2	2	2	1	1	135	32	A	A	563	1	3
1222121	1	2	2	2	1	1	136	39	A	A	477	1	3
1222121	1	2	2	2	1	1	137	55	A	A	468	1	3
1222121	1	2	2	2	1	1	138	45	A	A	692	1	3
1222121	1	2	2	2	1	1	139	38	A	A	1323	1	3
1222121	1	2	2	2	1	1	140	21	D	D	676	1	3
1222121	1	2	2	2	1	1	141	26	D	D	828	1	3
1222121	1	2	2	2	1	1	142	47	A	A	675	1	3
1222121	1	2	2	2	1	1	143	25	D	D	564	1	3
1222121	1	2	2	2	1	1	144	34	A	A	660	1	3
1222121	1	2	2	2	1	1	145	46	A	A	490	1	3
